Customer_Index,tenure,MonthlyCharges,TotalCharges,Contract_One year,Contract_Two year,InternetService_Fiber optic,Churn_Probability,Risk_Tier,Churn_Actual,Churn_Predicted,Top_3_Drivers,Recommended_Action
940,2,20.35,35.1,0,0,0,0.26597467,Low Risk,0,0,Contract_Two year (+0.194) | Contract_One year (+0.186) | tenure (+0.108),Standard engagement — monitor monthly
1239,68,100.3,6754.35,1,0,1,0.26423734,Low Risk,0,0,Contract_Two year (+0.243) | PaymentMethod_Electronic check (+0.234) | InternetService_Fiber optic (+0.225),Standard engagement — monitor monthly
1146,34,24.7,780.2,0,0,0,0.2615123,Low Risk,0,0,Contract_Two year (+0.238) | Contract_One year (+0.220) | PaymentMethod_Electronic check (+0.209),Standard engagement — monitor monthly
30,48,58.95,2789.7,1,0,0,0.25912148,Low Risk,0,0,SeniorCitizen (+0.281) | Contract_Two year (+0.256) | TechSupport (+0.103),Standard engagement — monitor monthly
1380,52,91.25,4738.3,1,0,1,0.2590354,Low Risk,0,0,PaymentMethod_Electronic check (+0.430) | Contract_Two year (+0.205) | InternetService_Fiber optic (+0.195),Standard engagement — monitor monthly
802,45,70.05,3062.45,0,0,0,0.25855002,Low Risk,0,0,SeniorCitizen (+0.333) | Contract_Two year (+0.299) | TotalCharges (+0.215),Standard engagement — monitor monthly
965,12,20.1,223.6,0,0,0,0.25809407,Low Risk,0,0,Contract_Two year (+0.325) | Contract_One year (+0.242) | TotalCharges (+0.156),Standard engagement — monitor monthly
249,19,66.4,1286.05,0,0,0,0.25464743,Low Risk,0,0,SeniorCitizen (+0.315) | Contract_Two year (+0.210) | Contract_One year (+0.172),Standard engagement — monitor monthly
896,35,100.5,3653.35,0,0,1,0.25440818,Low Risk,1,0,InternetService_Fiber optic (+0.254) | Contract_Two year (+0.236) | SeniorCitizen (+0.200),Standard engagement — monitor monthly
1056,1,19.2,19.2,0,0,0,0.25257084,Low Risk,0,0,charges_per_tenure (+0.354) | Contract_Two year (+0.198) | Contract_One year (+0.180),Standard engagement — monitor monthly
1378,13,43.8,592.65,1,0,0,0.25204512,Low Risk,0,0,PaymentMethod_Electronic check (+0.333) | Contract_Two year (+0.172) | OnlineBackup (+0.108),Standard engagement — monitor monthly
176,23,64.9,1509.8,1,0,0,0.25029293,Low Risk,0,0,Contract_Two year (+0.209) | StreamingMovies (+0.121) | PaperlessBilling (+0.112),Standard engagement — monitor monthly
925,11,19.7,216.2,0,0,0,0.25027657,Low Risk,0,0,Contract_Two year (+0.284) | Contract_One year (+0.249) | TotalCharges (+0.179),Standard engagement — monitor monthly
4,71,105.15,7555.0,0,1,1,0.25027096,Low Risk,0,0,MonthlyCharges (+0.456) | TotalCharges (+0.398) | InternetService_Fiber optic (+0.236),Standard engagement — monitor monthly
1232,3,20.0,49.65,0,0,0,0.25024658,Low Risk,0,0,Contract_Two year (+0.204) | Contract_One year (+0.189) | OnlineBackup (+0.072),Standard engagement — monitor monthly
1018,35,110.8,3836.3,1,0,1,0.24969707,Low Risk,0,0,InternetService_Fiber optic (+0.203) | Contract_Two year (+0.164) | StreamingMovies (+0.136),Standard engagement — monitor monthly
228,55,90.45,5044.8,0,0,1,0.24798933,Low Risk,0,0,Contract_Two year (+0.340) | InternetService_Fiber optic (+0.257) | Contract_One year (+0.232),Standard engagement — monitor monthly
344,60,93.25,5774.55,0,0,1,0.24510682,Low Risk,0,0,Contract_Two year (+0.307) | InternetService_Fiber optic (+0.284) | Contract_One year (+0.201),Standard engagement — monitor monthly
1110,38,70.45,2597.6,1,0,1,0.24504022,Low Risk,1,0,InternetService_Fiber optic (+0.212) | Contract_Two year (+0.205) | TechSupport (+0.107),Standard engagement — monitor monthly
983,8,19.35,152.6,0,0,0,0.2438436,Low Risk,0,0,Contract_Two year (+0.256) | MonthlyCharges (+0.228) | Contract_One year (+0.197),Standard engagement — monitor monthly
604,22,24.85,493.4,0,0,0,0.24219674,Low Risk,0,0,Contract_Two year (+0.285) | Contract_One year (+0.189) | MultipleLines (+0.109),Standard engagement — monitor monthly
549,62,105.5,6487.2,0,0,1,0.24205908,Low Risk,0,0,InternetService_Fiber optic (+0.328) | Contract_Two year (+0.220) | MonthlyCharges (+0.141),Standard engagement — monitor monthly
1131,69,85.4,5869.4,0,0,1,0.23769483,Low Risk,0,0,Contract_Two year (+0.302) | InternetService_Fiber optic (+0.267) | Contract_One year (+0.223),Standard engagement — monitor monthly
794,63,99.9,6137.0,1,0,1,0.23715171,Low Risk,1,0,MonthlyCharges (+0.360) | Contract_Two year (+0.262) | InternetService_Fiber optic (+0.227),Standard engagement — monitor monthly
1051,58,110.65,6526.65,1,0,1,0.23287193,Low Risk,0,0,InternetService_Fiber optic (+0.251) | Contract_Two year (+0.177) | StreamingMovies (+0.155),Standard engagement — monitor monthly
87,10,55.2,528.35,0,0,0,0.23226458,Low Risk,1,0,Contract_Two year (+0.185) | charges_per_tenure (+0.180) | Contract_One year (+0.148),Standard engagement — monitor monthly
565,68,114.7,7849.85,0,1,1,0.2299893,Low Risk,0,0,tenure (+0.314) | TotalCharges (+0.244) | InternetService_Fiber optic (+0.226),Standard engagement — monitor monthly
495,14,44.6,641.25,1,0,0,0.22967899,Low Risk,0,0,PaymentMethod_Electronic check (+0.359) | Contract_Two year (+0.189) | OnlineBackup (+0.098),Standard engagement — monitor monthly
277,67,94.1,6302.8,0,1,1,0.22915937,Low Risk,0,0,MonthlyCharges (+0.677) | tenure (+0.197) | InternetService_Fiber optic (+0.194),Standard engagement — monitor monthly
1009,28,106.1,2847.4,1,0,1,0.22704342,Low Risk,1,0,InternetService_Fiber optic (+0.196) | PaymentMethod_Electronic check (+0.180) | Contract_Two year (+0.150),Standard engagement — monitor monthly
800,1,20.75,20.75,0,0,0,0.22528099,Low Risk,0,0,charges_per_tenure (+0.849) | Contract_Two year (+0.195) | Contract_One year (+0.170),Standard engagement — monitor monthly
842,18,25.15,476.8,0,0,0,0.22447316,Low Risk,0,0,PhoneService (+0.377) | Contract_Two year (+0.333) | Contract_One year (+0.216),Standard engagement — monitor monthly
1010,61,79.8,4914.8,1,0,0,0.22398734,Low Risk,0,0,PaymentMethod_Electronic check (+0.352) | Contract_Two year (+0.276) | TechSupport (+0.136),Standard engagement — monitor monthly
155,39,59.8,2343.85,1,0,0,0.22367206,Low Risk,0,0,PaymentMethod_Electronic check (+0.356) | Contract_Two year (+0.264) | TotalCharges (+0.174),Standard engagement — monitor monthly
744,72,109.15,7789.6,1,0,1,0.2232441,Low Risk,0,0,Contract_Two year (+0.255) | InternetService_Fiber optic (+0.214) | StreamingMovies (+0.157),Standard engagement — monitor monthly
279,24,49.7,1218.25,0,0,0,0.22225374,Low Risk,0,0,Contract_Two year (+0.262) | Contract_One year (+0.185) | TechSupport (+0.115),Standard engagement — monitor monthly
480,4,19.6,93.45,0,0,0,0.2216373,Low Risk,0,0,Contract_Two year (+0.225) | Contract_One year (+0.200) | Partner (+0.073),Standard engagement — monitor monthly
378,12,60.65,743.3,1,0,0,0.22134054,Low Risk,0,0,PaymentMethod_Electronic check (+0.237) | PhoneService (+0.232) | charges_per_tenure (+0.200),Standard engagement — monitor monthly
381,46,69.1,3255.35,1,0,0,0.22047031,Low Risk,0,0,SeniorCitizen (+0.350) | Contract_Two year (+0.244) | PaymentMethod_Credit card (automatic) (+0.189),Standard engagement — monitor monthly
288,63,109.2,7049.75,0,1,1,0.21881364,Low Risk,0,0,MonthlyCharges (+0.506) | InternetService_Fiber optic (+0.212) | Partner (+0.126),Standard engagement — monitor monthly
1079,61,94.2,5895.45,0,0,1,0.21734308,Low Risk,0,0,InternetService_Fiber optic (+0.251) | Contract_Two year (+0.250) | Contract_One year (+0.240),Standard engagement — monitor monthly
1022,39,81.4,3213.75,1,0,1,0.21702108,Low Risk,0,0,Contract_Two year (+0.209) | InternetService_Fiber optic (+0.183) | PaymentMethod_Credit card (automatic) (+0.140),Standard engagement — monitor monthly
190,8,19.55,161.15,0,0,0,0.21666528,Low Risk,0,0,Contract_Two year (+0.264) | Contract_One year (+0.206) | Partner (+0.083),Standard engagement — monitor monthly
316,44,89.15,3990.75,1,0,1,0.21550088,Low Risk,0,0,Contract_Two year (+0.243) | SeniorCitizen (+0.225) | InternetService_Fiber optic (+0.177),Standard engagement — monitor monthly
318,66,92.15,6056.9,1,0,1,0.21548985,Low Risk,0,0,Contract_Two year (+0.194) | InternetService_Fiber optic (+0.173) | MultipleLines (+0.153),Standard engagement — monitor monthly
680,56,80.9,4557.5,1,0,1,0.21494062,Low Risk,0,0,PaymentMethod_Electronic check (+0.323) | Contract_Two year (+0.276) | InternetService_Fiber optic (+0.218),Standard engagement — monitor monthly
1178,7,59.1,369.25,1,0,0,0.21473238,Low Risk,0,0,PaymentMethod_Electronic check (+0.261) | charges_per_tenure (+0.197) | Contract_Two year (+0.156),Standard engagement — monitor monthly
742,28,76.55,2065.4,0,0,1,0.21354772,Low Risk,0,0,InternetService_Fiber optic (+0.260) | Contract_Two year (+0.253) | Contract_One year (+0.210),Standard engagement — monitor monthly
182,25,89.05,2177.45,1,0,1,0.2132813,Low Risk,1,0,PaymentMethod_Electronic check (+0.270) | Contract_Two year (+0.175) | InternetService_Fiber optic (+0.163),Standard engagement — monitor monthly
543,35,76.05,2747.2,0,0,0,0.21273232,Low Risk,0,0,Contract_Two year (+0.239) | SeniorCitizen (+0.211) | PaymentMethod_Electronic check (+0.204),Standard engagement — monitor monthly
285,17,24.8,475.25,0,0,0,0.21186233,Low Risk,0,0,Contract_Two year (+0.302) | Contract_One year (+0.217) | MultipleLines (+0.089),Standard engagement — monitor monthly
170,57,95.3,5567.45,0,0,1,0.21158342,Low Risk,0,0,SeniorCitizen (+0.338) | InternetService_Fiber optic (+0.265) | Contract_One year (+0.255),Standard engagement — monitor monthly
1060,56,76.85,4275.75,0,0,1,0.21149628,Low Risk,0,0,Contract_Two year (+0.305) | SeniorCitizen (+0.286) | Contract_One year (+0.246),Standard engagement — monitor monthly
410,6,19.55,128.6,0,0,0,0.20946987,Low Risk,0,0,Contract_Two year (+0.244) | Contract_One year (+0.208) | OnlineBackup (+0.081),Standard engagement — monitor monthly
590,7,29.8,201.95,0,0,0,0.20890418,Low Risk,0,0,Contract_Two year (+0.216) | Contract_One year (+0.188) | PhoneService (+0.188),Standard engagement — monitor monthly
500,1,18.85,18.85,0,0,0,0.20888005,Low Risk,1,0,charges_per_tenure (+0.538) | Contract_Two year (+0.187) | Contract_One year (+0.163),Standard engagement — monitor monthly
1224,34,77.2,2753.8,1,0,0,0.20842093,Low Risk,0,0,Contract_Two year (+0.216) | StreamingMovies (+0.141) | MultipleLines (+0.077),Standard engagement — monitor monthly
66,57,19.4,1061.6,1,0,0,0.20839961,Low Risk,0,0,TotalCharges (+0.822) | MonthlyCharges (+0.496) | Contract_Two year (+0.212),Standard engagement — monitor monthly
996,69,105.4,6998.95,0,1,1,0.20822068,Low Risk,0,0,MonthlyCharges (+0.555) | tenure (+0.176) | MultipleLines (+0.168),Standard engagement — monitor monthly
420,46,59.9,2816.65,1,0,0,0.2081,Low Risk,1,0,Contract_Two year (+0.256) | SeniorCitizen (+0.219) | PhoneService (+0.212),Standard engagement — monitor monthly
122,56,103.2,5744.35,0,1,1,0.20774421,Low Risk,0,0,MonthlyCharges (+0.402) | InternetService_Fiber optic (+0.249) | MultipleLines (+0.166),Standard engagement — monitor monthly
991,37,79.25,2911.8,1,0,0,0.2060031,Low Risk,0,0,Contract_Two year (+0.239) | StreamingMovies (+0.184) | StreamingTV (+0.100),Standard engagement — monitor monthly
1017,68,101.35,7110.75,1,0,1,0.20528191,Low Risk,0,0,Contract_Two year (+0.212) | tenure (+0.199) | InternetService_Fiber optic (+0.179),Standard engagement — monitor monthly
1027,33,74.75,2453.3,1,0,0,0.204781,Low Risk,0,0,Contract_Two year (+0.214) | TotalCharges (+0.204) | StreamingMovies (+0.143),Standard engagement — monitor monthly
1354,26,82.0,2083.1,1,0,0,0.20294599,Low Risk,0,0,Contract_Two year (+0.194) | MultipleLines (+0.159) | StreamingMovies (+0.106),Standard engagement — monitor monthly
763,59,85.55,5084.65,1,0,1,0.20236757,Low Risk,1,0,PaymentMethod_Electronic check (+0.322) | Contract_Two year (+0.273) | InternetService_Fiber optic (+0.212),Standard engagement — monitor monthly
718,65,85.75,5688.45,0,0,1,0.20019016,Low Risk,0,0,Contract_Two year (+0.285) | InternetService_Fiber optic (+0.227) | PaymentMethod_Electronic check (+0.217),Standard engagement — monitor monthly
935,64,90.25,5629.15,1,0,1,0.19872269,Low Risk,0,0,Contract_Two year (+0.282) | InternetService_Fiber optic (+0.203) | StreamingMovies (+0.188),Standard engagement — monitor monthly
292,4,19.65,67.55,0,0,0,0.19862227,Low Risk,0,0,Contract_Two year (+0.215) | Contract_One year (+0.193) | PaperlessBilling (+0.076),Standard engagement — monitor monthly
915,35,89.2,3251.3,1,0,1,0.19852586,Low Risk,0,0,PaymentMethod_Electronic check (+0.296) | Contract_Two year (+0.200) | InternetService_Fiber optic (+0.184),Standard engagement — monitor monthly
540,2,20.45,42.45,0,0,0,0.1978623,Low Risk,0,0,Contract_Two year (+0.186) | Contract_One year (+0.164) | charges_per_tenure (+0.156),Standard engagement — monitor monthly
1287,11,19.25,180.3,0,0,0,0.19774762,Low Risk,1,0,Contract_Two year (+0.336) | Contract_One year (+0.241) | Partner (+0.115),Standard engagement — monitor monthly
511,41,55.7,2237.55,0,0,0,0.19556665,Low Risk,0,0,Contract_Two year (+0.318) | Contract_One year (+0.229) | TechSupport (+0.153),Standard engagement — monitor monthly
1228,5,19.65,92.05,0,0,0,0.1944407,Low Risk,0,0,Contract_Two year (+0.220) | Contract_One year (+0.189) | PaperlessBilling (+0.089),Standard engagement — monitor monthly
24,4,19.95,59.25,0,0,0,0.19442837,Low Risk,0,0,Contract_Two year (+0.210) | Contract_One year (+0.194) | PaperlessBilling (+0.084),Standard engagement — monitor monthly
1001,64,108.95,7111.3,0,0,1,0.19289286,Low Risk,0,0,InternetService_Fiber optic (+0.290) | Contract_Two year (+0.179) | SeniorCitizen (+0.141),Standard engagement — monitor monthly
444,6,26.35,184.05,0,0,0,0.1925165,Low Risk,0,0,Contract_Two year (+0.205) | Contract_One year (+0.156) | OnlineSecurity (+0.073),Standard engagement — monitor monthly
368,6,55.9,365.35,0,0,0,0.19038615,Low Risk,1,0,charges_per_tenure (+0.278) | Contract_Two year (+0.187) | Contract_One year (+0.155),Standard engagement — monitor monthly
1377,47,94.9,4615.25,1,0,1,0.18875118,Low Risk,0,0,InternetService_Fiber optic (+0.175) | Contract_Two year (+0.122) | MultipleLines (+0.101),Standard engagement — monitor monthly
506,18,19.0,348.8,0,0,0,0.18767326,Low Risk,0,0,PaymentMethod_Electronic check (+0.310) | Contract_Two year (+0.288) | Contract_One year (+0.239),Standard engagement — monitor monthly
1313,68,114.9,7843.55,0,1,1,0.18716645,Low Risk,0,0,tenure (+0.242) | InternetService_Fiber optic (+0.221) | TotalCharges (+0.134),Standard engagement — monitor monthly
555,35,85.95,3110.1,1,0,0,0.18690358,Low Risk,1,0,Contract_Two year (+0.216) | StreamingMovies (+0.115) | StreamingTV (+0.087),Standard engagement — monitor monthly
920,65,103.9,6767.1,1,0,1,0.18612415,Low Risk,0,0,MonthlyCharges (+0.243) | InternetService_Fiber optic (+0.216) | Contract_Two year (+0.213),Standard engagement — monitor monthly
898,12,50.25,593.75,0,0,0,0.18525523,Low Risk,1,0,Contract_Two year (+0.207) | Contract_One year (+0.142) | OnlineBackup (+0.076),Standard engagement — monitor monthly
1078,47,96.1,4391.45,1,0,1,0.18451196,Low Risk,0,0,InternetService_Fiber optic (+0.207) | PaymentMethod_Electronic check (+0.206) | Contract_Two year (+0.140),Standard engagement — monitor monthly
61,25,54.3,1296.8,0,0,0,0.18388861,Low Risk,0,0,PaymentMethod_Electronic check (+0.280) | Contract_Two year (+0.232) | Contract_One year (+0.173),Standard engagement — monitor monthly
1283,50,82.5,4179.1,1,0,0,0.18320295,Low Risk,0,0,Contract_Two year (+0.274) | StreamingMovies (+0.136) | MultipleLines (+0.129),Standard engagement — monitor monthly
209,46,91.3,4126.35,1,0,1,0.18138893,Low Risk,0,0,Contract_Two year (+0.184) | InternetService_Fiber optic (+0.176) | SeniorCitizen (+0.162),Standard engagement — monitor monthly
18,9,68.25,576.95,0,0,0,0.18067224,Low Risk,0,0,charges_per_tenure (+0.211) | Contract_Two year (+0.186) | Contract_One year (+0.111),Standard engagement — monitor monthly
759,2,20.0,38.0,0,0,0,0.17981707,Low Risk,0,0,Contract_Two year (+0.198) | Contract_One year (+0.183) | Partner (+0.068),Standard engagement — monitor monthly
1367,53,80.6,4348.1,0,0,1,0.1795056,Low Risk,0,0,Contract_Two year (+0.315) | InternetService_Fiber optic (+0.275) | Contract_One year (+0.250),Standard engagement — monitor monthly
90,24,60.45,1440.75,0,0,0,0.17911196,Low Risk,0,0,Contract_Two year (+0.231) | Contract_One year (+0.169) | Dependents (+0.033),Standard engagement — monitor monthly
901,31,65.25,1994.3,0,0,0,0.17899926,Low Risk,1,0,Contract_Two year (+0.244) | Contract_One year (+0.185) | PaymentMethod_Credit card (automatic) (+0.103),Standard engagement — monitor monthly
282,72,99.4,7285.7,0,1,1,0.17804232,Low Risk,0,0,MonthlyCharges (+0.384) | PaymentMethod_Electronic check (+0.376) | OnlineSecurity (+0.222),Standard engagement — monitor monthly
1187,46,45.2,2065.15,0,0,0,0.17552377,Low Risk,0,0,Contract_Two year (+0.250) | Contract_One year (+0.218) | TechSupport (+0.134),Standard engagement — monitor monthly
788,26,90.1,2312.55,1,0,0,0.17519262,Low Risk,0,0,Contract_Two year (+0.187) | MultipleLines (+0.090) | StreamingMovies (+0.083),Standard engagement — monitor monthly
663,63,91.35,5764.7,1,0,1,0.17418426,Low Risk,0,0,PaymentMethod_Electronic check (+0.278) | Contract_Two year (+0.277) | InternetService_Fiber optic (+0.227),Standard engagement — monitor monthly
1180,2,20.25,36.8,0,0,0,0.16842407,Low Risk,0,0,Contract_Two year (+0.190) | Contract_One year (+0.177) | TechSupport (+0.059),Standard engagement — monitor monthly
293,67,108.75,7156.2,0,1,1,0.16801757,Low Risk,1,0,MonthlyCharges (+0.553) | tenure (+0.231) | InternetService_Fiber optic (+0.196),Standard engagement — monitor monthly
1312,22,69.5,1498.2,1,0,0,0.1677774,Low Risk,1,0,Contract_Two year (+0.208) | PaperlessBilling (+0.108) | StreamingMovies (+0.104),Standard engagement — monitor monthly
300,54,70.15,3715.65,1,0,0,0.16776797,Low Risk,1,0,Contract_Two year (+0.269) | StreamingMovies (+0.148) | TechSupport (+0.114),Standard engagement — monitor monthly
